# nu	S_nu		dS_nu		var	Nsource
# GHz	mJy		mJy		mJy	---
240.00	nan		nan		nan	0
240.40	nan		nan		nan	0
240.80	nan		nan		nan	0
241.20	nan		nan		nan	0
373.25	-3.5904E-02	6.3732E-02	6.17627E-01	24
373.87	3.5004E-04	6.3142E-02	6.59138E-01	25
374.49	-7.9756E-02	6.2558E-02	7.86507E-01	26
375.12	-8.2155E-02	6.2095E-02	6.65822E-01	26
375.74	1.162E-01	6.0987E-02	1.03054E+00	26
376.37	-2.2583E-02	6.0868E-02	7.47788E-01	26
377.00	-1.3775E-02	6.0511E-02	8.99775E-01	26
377.63	7.9429E-03	6.0502E-02	6.44276E-01	26
378.26	-1.1159E-01	6.0638E-02	4.36852E-01	26
378.89	7.673E-02	6.0597E-02	7.15683E-01	26
379.52	3.5905E-02	6.1121E-02	6.25309E-01	26
380.15	1.0714E-01	6.0476E-02	9.62353E-01	26
380.79	7.1791E-02	6.067E-02	5.68747E-01	26
381.42	-4.5043E-02	6.1603E-02	7.34581E-01	26
382.06	3.5802E-02	6.3244E-02	8.53191E-01	26
382.70	-1.8349E-02	6.3484E-02	6.93015E-01	26
383.33	-1.0074E-01	6.5362E-02	7.51069E-01	26
383.97	-1.955E-02	6.5494E-02	5.34368E-01	26
384.61	3.9141E-03	6.5359E-02	6.6008E-01	26
385.26	-4.6901E-03	6.6209E-02	6.45732E-01	26
385.90	-7.8162E-02	6.587E-02	8.01617E-01	25
386.54	-9.5495E-03	6.4549E-02	6.48503E-01	25
387.19	-5.4227E-02	6.5263E-02	6.95853E-01	26
387.83	5.8802E-03	6.5604E-02	5.18465E-01	26
388.48	1.0404E-01	6.6926E-02	5.91872E-01	27
389.13	4.9754E-02	6.7786E-02	5.93263E-01	27
389.78	-2.6515E-02	7.0175E-02	6.31135E-01	27
390.43	-5.0738E-02	7.0084E-02	7.15426E-01	27
391.08	-5.7651E-02	6.9527E-02	7.05831E-01	27
391.73	-2.2388E-03	6.9283E-02	5.08647E-01	27
392.38	5.8207E-02	6.9702E-02	5.62111E-01	27
393.04	2.1643E-02	7.0118E-02	9.28041E-01	27
393.69	-1.4119E-01	6.933E-02	8.39499E-01	27
394.35	6.0294E-02	6.8817E-02	5.77787E-01	27
395.01	8.0686E-02	6.8865E-02	6.43053E-01	27
395.67	-7.9093E-02	6.8187E-02	6.87551E-01	27
396.33	-7.0381E-03	6.9358E-02	6.88646E-01	27
396.99	-4.9226E-02	7.0075E-02	6.32755E-01	26
397.65	-6.7452E-02	7.0476E-02	7.2198E-01	26
398.31	-7.3603E-02	7.1408E-02	5.46104E-01	26
398.98	-7.1877E-03	7.1659E-02	8.20518E-01	26
399.64	6.6866E-02	7.4722E-02	9.23536E-01	26
400.31	-2.1181E-01	7.6256E-02	5.57241E-01	25
400.98	-4.9586E-02	7.595E-02	7.91503E-01	26
401.64	2.9923E-03	7.5386E-02	5.42786E-01	26
402.31	-7.2948E-02	7.6284E-02	6.51473E-01	27
402.99	6.4944E-03	7.8465E-02	1.27462E+00	26
403.66	2.3817E-03	7.8063E-02	4.54037E-01	26
404.33	-6.5102E-02	7.8599E-02	6.69973E-01	26
405.00	-1.2768E-01	7.9408E-02	5.2843E-01	25
405.68	-1.0175E-02	8.096E-02	9.01646E-01	25
406.36	-6.9542E-02	8.1163E-02	9.74292E-01	25
407.03	-2.7139E-01	8.1938E-02	8.51947E-01	25
407.71	-1.3008E-01	8.2987E-02	7.2934E-01	25
408.39	1.7668E-02	8.2977E-02	1.01217E+00	27
409.07	8.2274E-02	8.1936E-02	7.067E-01	27
409.76	1.0398E-01	8.2841E-02	7.96461E-01	28
410.44	7.5674E-03	8.1382E-02	1.03602E+00	28
411.12	-4.3484E-02	8.1688E-02	7.75551E-01	28
411.81	-5.3446E-02	8.1403E-02	7.10101E-01	28
412.50	-6.8338E-02	8.2849E-02	8.96839E-01	29
413.19	4.5972E-02	8.3883E-02	1.43887E+00	29
413.87	-3.8975E-02	8.3855E-02	1.17473E+00	29
414.56	-3.9207E-02	8.3534E-02	1.08421E+00	29
415.26	8.3642E-02	8.2556E-02	8.6385E-01	29
415.95	-1.2946E-01	8.2483E-02	1.13562E+00	29
416.64	-5.4199E-02	8.2751E-02	7.90798E-01	29
417.34	1.0905E-02	8.5428E-02	1.24654E+00	30
